season,player_id,player_name,player_url,age,team,position,games,games_started,minutes,win_shares,ws_per_48,bpm,vorp
2022-23,bouyeja01,Jamaree Bouyea,https://www.basketball-reference.com/players/b/bouyeja01.html,23,2TM,PG,5,0,71,0.0,0.013,-4.2,0.0
2022-23,bouyeja01,Jamaree Bouyea,https://www.basketball-reference.com/players/b/bouyeja01.html,23,MIA,PG,4,0,65,0.0,0.029,-2.9,0.0
2022-23,bouyeja01,Jamaree Bouyea,https://www.basketball-reference.com/players/b/bouyeja01.html,23,WAS,PG,1,0,6,0.0,-0.15,-17.8,0.0
2022-23,queentr01,Trevelin Queen,https://www.basketball-reference.com/players/q/queentr01.html,25,IND,SG,7,0,70,-0.2,-0.133,-7.2,-0.1
2022-23,bolmale01,Leandro Bolmaro,https://www.basketball-reference.com/players/b/bolmale01.html,22,UTA,SF,14,0,68,-0.3,-0.231,-14.7,-0.2
2022-23,whiteja03,Jack White,https://www.basketball-reference.com/players/w/whiteja03.html,25,DEN,SF,17,0,66,0.1,0.108,-1.9,0.0
2022-23,martity01,Tyrese Martin,https://www.basketball-reference.com/players/m/martity01.html,23,ATL,SG,16,0,66,0.0,-0.01,-7.4,-0.1
2022-23,davisjd01,JD Davison,https://www.basketball-reference.com/players/d/davisjd01.html,20,BOS,SG,12,0,66,0.1,0.059,-4.2,0.0
2022-23,rolliry01,Ryan Rollins,https://www.basketball-reference.com/players/r/rolliry01.html,20,GSW,PG,12,0,62,-0.3,-0.218,-15.0,-0.2
2022-23,toddis01,Isaiah Todd,https://www.basketball-reference.com/players/t/toddis01.html,21,WAS,PF,6,1,61,-0.2,-0.147,-14.2,-0.2
2022-23,merrisa01,Sam Merrill,https://www.basketball-reference.com/players/m/merrisa01.html,26,CLE,SG,5,0,59,0.2,0.16,1.2,0.0
2022-23,jonesca03,Carlik Jones,https://www.basketball-reference.com/players/j/jonesca03.html,25,CHI,PG,7,0,56,0.1,0.078,-2.5,0.0
2022-23,yorkga01,Gabe York,https://www.basketball-reference.com/players/y/yorkga01.html,29,IND,SG,3,0,56,0.1,0.091,-3.5,0.0
2022-23,dotsode01,Devon Dotson,https://www.basketball-reference.com/players/d/dotsode01.html,23,WAS,PG,6,0,53,0.0,-0.025,-5.3,0.0
2022-23,campafa01,Facundo Campazzo,https://www.basketball-reference.com/players/c/campafa01.html,31,DAL,PG,8,0,52,0.0,-0.012,-1.2,0.0
2022-23,pottemi01,Micah Potter,https://www.basketball-reference.com/players/p/pottemi01.html,24,UTA,PF,7,0,52,0.2,0.186,3.5,0.1
2022-23,wieskjo01,Joe Wieskamp,https://www.basketball-reference.com/players/w/wieskjo01.html,23,TOR,SF,9,0,50,-0.1,-0.076,-10.6,-0.1
2022-23,harpero02,Ron Harper Jr.,https://www.basketball-reference.com/players/h/harpero02.html,22,TOR,PF,9,0,48,0.2,0.158,1.2,0.0
2022-23,sneedxa01,Xavier Sneed,https://www.basketball-reference.com/players/s/sneedxa01.html,25,CHO,SF,4,0,48,0.1,0.086,-3.6,0.0
2022-23,cartemi01,Michael Carter-Williams,https://www.basketball-reference.com/players/c/cartemi01.html,31,ORL,PG,4,0,44,0.0,-0.003,-6.3,0.0
2022-23,swideco01,Cole Swider,https://www.basketball-reference.com/players/s/swideco01.html,23,LAL,SF,7,0,41,0.1,0.08,-3.4,0.0
2022-23,mccluma01,Mac McClung,https://www.basketball-reference.com/players/m/mccluma01.html,24,PHI,SG,2,0,41,0.1,0.14,0.5,0.0
2022-23,gilyaja01,Jacob Gilyard,https://www.basketball-reference.com/players/g/gilyaja01.html,24,MEM,PG,1,0,41,0.1,0.079,-6.1,0.0
2022-23,brownke03,Kendall Brown,https://www.basketball-reference.com/players/b/brownke03.html,19,IND,SG,6,0,40,0.1,0.071,-2.9,0.0
2022-23,brantja01,Jarrell Brantley,https://www.basketball-reference.com/players/b/brantja01.html,26,UTA,PF,4,0,39,0.1,0.16,3.5,0.1
2022-23,kabenmf01,Mfiondu Kabengele,https://www.basketball-reference.com/players/k/kabenmf01.html,25,BOS,PF,4,0,36,0.1,0.067,-8.9,-0.1
2022-23,grayra01,RaiQuan Gray,https://www.basketball-reference.com/players/g/grayra01.html,23,BRK,PF,1,0,35,0.1,0.106,-2.0,0.0
2022-23,champju01,Justin Champagnie,https://www.basketball-reference.com/players/c/champju01.html,21,2TM,SF,5,0,34,0.0,0.009,-7.9,-0.1
2022-23,champju01,Justin Champagnie,https://www.basketball-reference.com/players/c/champju01.html,21,TOR,SF,3,0,11,0.1,0.332,8.1,0.0
2022-23,champju01,Justin Champagnie,https://www.basketball-reference.com/players/c/champju01.html,21,BOS,SF,2,0,23,-0.1,-0.145,-15.5,-0.1
2022-23,bradlto01,Tony Bradley,https://www.basketball-reference.com/players/b/bradlto01.html,25,CHI,C,12,0,33,0.2,0.22,4.9,0.1
2022-23,pippesc02,Scotty Pippen Jr.,https://www.basketball-reference.com/players/p/pippesc02.html,22,LAL,PG,6,0,32,0.0,-0.017,-5.9,0.0
2022-23,johnsal02,Alize Johnson,https://www.basketball-reference.com/players/j/johnsal02.html,26,SAS,PF,4,0,30,-0.1,-0.099,-9.1,-0.1
2022-23,scrubja01,Jay Scrubb,https://www.basketball-reference.com/players/s/scrubja01.html,22,ORL,SG,2,0,30,0.1,0.083,-1.9,0.0
2022-23,quetane01,Neemias Queta,https://www.basketball-reference.com/players/q/quetane01.html,23,SAC,C,5,0,29,0.1,0.149,-3.4,0.0
2022-23,kinglo02,Louis King,https://www.basketball-reference.com/players/k/kinglo02.html,23,PHI,PF,1,0,29,0.1,0.157,2.3,0.0
2022-23,careyve01,Vernon Carey Jr.,https://www.basketball-reference.com/players/c/careyve01.html,21,WAS,C,11,0,28,0.0,0.014,-5.0,0.0
2022-23,hudgitr01,Trevor Hudgins,https://www.basketball-reference.com/players/h/hudgitr01.html,23,HOU,PG,5,0,28,0.0,-0.035,-8.4,0.0
2022-23,simmoko01,Kobi Simmons,https://www.basketball-reference.com/players/s/simmoko01.html,25,CHO,SG,5,0,28,0.0,0.019,-0.9,0.0
2022-23,daysda01,Darius Days,https://www.basketball-reference.com/players/d/daysda01.html,23,HOU,SF,4,0,25,0.1,0.156,3.5,0.0
2022-23,brownst02,Sterling Brown,https://www.basketball-reference.com/players/b/brownst02.html,27,LAL,SF,4,0,24,0.0,0.04,-3.3,0.0
2022-23,comanch01,Chance Comanche,https://www.basketball-reference.com/players/c/comanch01.html,26,POR,C,1,0,21,0.0,0.043,-7.5,0.0
2022-23,simonma01,Marko Simonovic,https://www.basketball-reference.com/players/s/simonma01.html,23,CHI,C,7,0,20,0.0,-0.052,-14.4,-0.1
2022-23,moonxa01,Xavier Moon,https://www.basketball-reference.com/players/m/moonxa01.html,28,LAC,SG,4,0,20,0.0,-0.03,-5.1,0.0
2022-23,quinole01,Lester Quiñones,https://www.basketball-reference.com/players/q/quinole01.html,22,GSW,SG,4,0,18,0.0,-0.103,-10.2,0.0
2022-23,seabrde01,Dereon Seabron,https://www.basketball-reference.com/players/s/seabrde01.html,22,NOP,SG,5,0,12,0.0,-0.034,-11.3,0.0
2022-23,windldy01,Dylan Windler,https://www.basketball-reference.com/players/w/windldy01.html,26,CLE,SF,3,0,10,0.0,0.149,6.7,0.0
2022-23,hillma01,Malcolm Hill,https://www.basketball-reference.com/players/h/hillma01.html,27,CHI,SF,5,0,9,0.0,0.125,2.4,0.0
2022-23,keybr01,Braxton Key,https://www.basketball-reference.com/players/k/keybr01.html,25,DET,SF,3,0,9,0.0,0.242,2.9,0.0
2022-23,dorsety01,Tyler Dorsey,https://www.basketball-reference.com/players/d/dorsety01.html,26,DAL,SF,3,0,8,0.1,0.367,17.8,0.0
2022-23,keelstr01,Trevor Keels,https://www.basketball-reference.com/players/k/keelstr01.html,19,NYK,SG,3,0,8,0.0,-0.062,-13.0,0.0
2022-23,monekch01,Chima Moneke,https://www.basketball-reference.com/players/m/monekch01.html,27,SAC,SF,2,0,8,0.0,-0.288,-20.7,0.0
2022-23,burtode02,Deonte Burton,https://www.basketball-reference.com/players/b/burtode02.html,29,SAC,PF,2,0,6,0.0,-0.347,-24.2,0.0
2022-23,schakjo01,Jordan Schakel,https://www.basketball-reference.com/players/s/schakjo01.html,24,WAS,SF,2,0,6,0.0,0.314,17.0,0.0
2022-23,jacksfr01,Frank Jackson,https://www.basketball-reference.com/players/j/jacksfr01.html,24,UTA,PG,1,0,5,0.0,-0.378,-22.2,0.0
2022-23,willial06,Alondes Williams,https://www.basketball-reference.com/players/w/willial06.html,23,BRK,SG,1,0,5,-0.1,-0.517,-26.5,0.0
2022-23,willido02,Donovan Williams,https://www.basketball-reference.com/players/w/willido02.html,21,ATL,SG,2,0,4,0.0,-0.225,-15.2,0.0
2022-23,silvach01,Chris Silva,https://www.basketball-reference.com/players/s/silvach01.html,26,DAL,PF,1,0,3,0.0,-0.26,-22.6,0.0
2022-23,umudest01,Stanley Umude,https://www.basketball-reference.com/players/u/umudest01.html,23,DET,SG,1,0,2,0.0,0.626,48.6,0.0
2022-23,fostemi02,Michael Foster Jr.,https://www.basketball-reference.com/players/f/fostemi02.html,20,PHI,PF,1,0,1,0.0,0.01,-9.2,0.0
2023-24,derozde01,DeMar DeRozan,https://www.basketball-reference.com/players/d/derozde01.html,34,CHI,SF,79,79,2989,9.2,0.147,1.8,2.8
2023-24,sabondo01,Domantas Sabonis,https://www.basketball-reference.com/players/s/sabondo01.html,27,SAC,C,82,82,2928,12.6,0.206,6.5,6.2
2023-24,whiteco01,Coby White,https://www.basketball-reference.com/players/w/whiteco01.html,23,CHI,PG,79,78,2881,4.7,0.078,-0.7,0.9
2023-24,bridgmi01,Mikal Bridges,https://www.basketball-reference.com/players/b/bridgmi01.html,27,BRK,SF,82,82,2854,4.2,0.07,-0.4,1.2
2023-24,banchpa01,Paolo Banchero,https://www.basketball-reference.com/players/b/banchpa01.html,21,ORL,PF,80,80,2799,5.3,0.09,1.3,2.3
2023-24,duranke01,Kevin Durant,https://www.basketball-reference.com/players/d/duranke01.html,35,PHO,PF,75,75,2791,8.3,0.142,4.0,4.3
2023-24,murrade01,Dejounte Murray,https://www.basketball-reference.com/players/m/murrade01.html,27,ATL,SG,78,78,2783,4.9,0.084,1.7,2.6
2023-24,edwaran01,Anthony Edwards,https://www.basketball-reference.com/players/e/edwaran01.html,22,MIN,SG,79,78,2770,7.5,0.13,3.3,3.7
2023-24,jokicni01,Nikola Jokić,https://www.basketball-reference.com/players/j/jokicni01.html,28,DEN,C,79,79,2737,17.0,0.299,13.2,10.6
2023-24,brunsja01,Jalen Brunson,https://www.basketball-reference.com/players/b/brunsja01.html,27,NYK,PG,77,77,2726,11.2,0.198,5.8,5.4
2023-24,hartjo01,Josh Hart,https://www.basketball-reference.com/players/h/hartjo01.html,28,NYK,SF,81,42,2707,5.7,0.1,0.0,1.4
2023-24,davisan02,Anthony Davis,https://www.basketball-reference.com/players/d/davisan02.html,30,LAL,C,76,76,2700,11.8,0.21,5.1,4.9
2023-24,vanvlfr01,Fred VanVleet,https://www.basketball-reference.com/players/v/vanvlfr01.html,29,HOU,PG,73,73,2684,8.4,0.15,3.4,3.6
2023-24,foxde01,De'Aaron Fox,https://www.basketball-reference.com/players/f/foxde01.html,26,SAC,PG,74,74,2659,6.5,0.117,2.7,3.2
2023-24,siakapa01,Pascal Siakam,https://www.basketball-reference.com/players/s/siakapa01.html,29,2TM,PF,80,80,2657,6.9,0.124,1.9,2.7
2023-24,siakapa01,Pascal Siakam,https://www.basketball-reference.com/players/s/siakapa01.html,29,TOR,PF,39,39,1354,3.0,0.106,1.4,1.2
2023-24,siakapa01,Pascal Siakam,https://www.basketball-reference.com/players/s/siakapa01.html,29,IND,PF,41,41,1303,3.9,0.143,2.5,1.5
2023-24,tatumja01,Jayson Tatum,https://www.basketball-reference.com/players/t/tatumja01.html,25,BOS,PF,74,74,2645,10.4,0.189,5.1,4.7
2023-24,reaveau01,Austin Reaves,https://www.basketball-reference.com/players/r/reaveau01.html,25,LAL,SG,82,57,2629,5.9,0.108,0.4,1.6
2023-24,maxeyty01,Tyrese Maxey,https://www.basketball-reference.com/players/m/maxeyty01.html,23,PHI,PG,70,70,2626,8.1,0.147,3.1,3.4
2023-24,doncilu01,Luka Dončić,https://www.basketball-reference.com/players/d/doncilu01.html,24,DAL,PG,70,70,2624,12.0,0.22,9.9,8.0
2023-24,vucevni01,Nikola Vučević,https://www.basketball-reference.com/players/v/vucevni01.html,33,CHI,C,76,74,2610,5.4,0.1,0.1,1.4
2023-24,greenja05,Jalen Green,https://www.basketball-reference.com/players/g/greenja05.html,21,HOU,SG,82,82,2601,3.1,0.056,-0.5,1.0
2023-24,goberru01,Rudy Gobert,https://www.basketball-reference.com/players/g/goberru01.html,31,MIN,C,76,76,2593,11.6,0.216,1.8,2.5
2023-24,murrake02,Keegan Murray,https://www.basketball-reference.com/players/m/murrake02.html,23,SAC,SF,77,77,2588,5.2,0.096,-0.9,0.8
2023-24,bridgmi02,Miles Bridges,https://www.basketball-reference.com/players/b/bridgmi02.html,25,CHO,SF,69,67,2581,2.2,0.04,-1.1,0.6
2023-24,lillada01,Damian Lillard,https://www.basketball-reference.com/players/l/lillada01.html,33,MIL,PG,73,73,2579,7.7,0.143,2.1,2.7
2023-24,antetgi01,Giannis Antetokounmpo,https://www.basketball-reference.com/players/a/antetgi01.html,29,MIL,PF,73,73,2567,13.2,0.246,9.0,7.2
2023-24,portemi01,Michael Porter Jr.,https://www.basketball-reference.com/players/p/portemi01.html,25,DEN,SF,81,81,2565,6.2,0.115,0.1,1.3
2023-24,gilgesh01,Shai Gilgeous-Alexander,https://www.basketball-reference.com/players/g/gilgesh01.html,25,OKC,PG,75,75,2553,14.6,0.275,9.0,7.1
2023-24,allengr01,Grayson Allen,https://www.basketball-reference.com/players/a/allengr01.html,28,PHO,SG,75,74,2513,6.9,0.132,1.3,2.0
2023-24,jamesle01,LeBron James,https://www.basketball-reference.com/players/j/jamesle01.html,39,LAL,PF,71,71,2504,8.5,0.164,6.5,5.4
2023-24,georgpa01,Paul George,https://www.basketball-reference.com/players/g/georgpa01.html,33,LAC,PF,74,74,2502,7.3,0.14,3.2,3.3
2023-24,schrode01,Dennis Schröder,https://www.basketball-reference.com/players/s/schrode01.html,30,2TM,PG,80,58,2486,3.3,0.063,-1.8,0.1
2023-24,schrode01,Dennis Schröder,https://www.basketball-reference.com/players/s/schrode01.html,30,TOR,PG,51,33,1559,2.5,0.076,-1.8,0.1
2023-24,schrode01,Dennis Schröder,https://www.basketball-reference.com/players/s/schrode01.html,30,BRK,PG,29,25,927,0.8,0.042,-1.9,0.0
2023-24,russeda01,D'Angelo Russell,https://www.basketball-reference.com/players/r/russeda01.html,27,LAL,PG,76,69,2484,5.1,0.099,0.9,1.8
2023-24,hardeja01,James Harden,https://www.basketball-reference.com/players/h/hardeja01.html,34,LAC,PG,72,72,2470,8.4,0.163,4.1,3.8
2023-24,bookede01,Devin Booker,https://www.basketball-reference.com/players/b/bookede01.html,27,PHO,PG,68,68,2447,9.2,0.181,3.0,3.1
2023-24,allenja01,Jarrett Allen,https://www.basketball-reference.com/players/a/allenja01.html,25,CLE,C,77,77,2442,10.7,0.21,3.0,3.1
2023-24,smithja05,Jabari Smith Jr.,https://www.basketball-reference.com/players/s/smithja05.html,20,HOU,PF,76,76,2424,5.6,0.111,-0.4,1.0
2023-24,curryst01,Stephen Curry,https://www.basketball-reference.com/players/c/curryst01.html,35,GSW,PG,74,74,2421,7.2,0.142,5.2,4.4
2023-24,adebaba01,Bam Adebayo,https://www.basketball-reference.com/players/a/adebaba01.html,26,MIA,C,71,71,2416,7.2,0.144,2.4,2.7
2023-24,holmgch01,Chet Holmgren,https://www.basketball-reference.com/players/h/holmgch01.html,21,OKC,C,82,82,2413,8.9,0.178,3.4,3.3
2023-24,lopezbr01,Brook Lopez,https://www.basketball-reference.com/players/l/lopezbr01.html,35,MIL,C,79,79,2411,5.9,0.117,1.0,1.8
2023-24,caldwke01,Kentavious Caldwell-Pope,https://www.basketball-reference.com/players/c/caldwke01.html,30,DEN,SG,76,76,2402,4.8,0.096,-1.4,0.4
2023-24,bogdabo01,Bogdan Bogdanović,https://www.basketball-reference.com/players/b/bogdabo01.html,31,ATL,SG,79,33,2401,3.9,0.079,0.2,1.4
2023-24,millebr02,Brandon Miller,https://www.basketball-reference.com/players/m/millebr02.html,21,CHO,SF,74,68,2383,0.8,0.015,-2.6,-0.3
2023-24,barneha02,Harrison Barnes,https://www.basketball-reference.com/players/b/barneha02.html,31,SAC,PF,82,82,2381,4.7,0.094,-1.8,0.1
2023-24,whitede01,Derrick White,https://www.basketball-reference.com/players/w/whitede01.html,29,BOS,SG,73,73,2381,8.5,0.171,3.8,3.5
2023-24,harrito02,Tobias Harris,https://www.basketball-reference.com/players/h/harrito02.html,31,PHI,PF,70,70,2368,5.9,0.121,0.9,1.7
2023-24,divindo01,Donte DiVincenzo,https://www.basketball-reference.com/players/d/divindo01.html,27,NYK,SG,81,63,2360,6.6,0.135,3.4,3.2
2023-24,poolejo01,Jordan Poole,https://www.basketball-reference.com/players/p/poolejo01.html,24,WAS,SG,78,66,2346,-0.6,-0.013,-3.9,-1.2
2023-24,brownja02,Jaylen Brown,https://www.basketball-reference.com/players/b/brownja02.html,27,BOS,SF,70,70,2343,5.9,0.121,0.7,1.6
2023-24,beaslma01,Malik Beasley,https://www.basketball-reference.com/players/b/beaslma01.html,27,MIL,SG,79,77,2337,3.5,0.073,-1.8,0.1
2023-24,wagnefr01,Franz Wagner,https://www.basketball-reference.com/players/w/wagnefr01.html,22,ORL,SF,72,72,2337,6.4,0.131,1.2,1.9
2023-24,leonaka01,Kawhi Leonard,https://www.basketball-reference.com/players/l/leonaka01.html,32,LAC,SF,68,68,2330,8.9,0.184,5.5,4.4
2023-24,joneshe01,Herbert Jones,https://www.basketball-reference.com/players/j/joneshe01.html,25,NOP,SF,76,76,2321,6.3,0.131,0.6,1.6
2023-24,gordoaa01,Aaron Gordon,https://www.basketball-reference.com/players/g/gordoaa01.html,28,DEN,PF,73,73,2297,7.1,0.148,1.3,1.9
2023-24,thompkl01,Klay Thompson,https://www.basketball-reference.com/players/t/thompkl01.html,33,GSW,SF,77,63,2284,3.6,0.075,-0.4,0.9
2023-24,kuzmaky01,Kyle Kuzma,https://www.basketball-reference.com/players/k/kuzmaky01.html,28,WAS,PF,70,70,2281,0.2,0.004,-1.1,0.5
2023-24,holidjr01,Jrue Holiday,https://www.basketball-reference.com/players/h/holidjr01.html,33,BOS,PG,69,69,2263,6.3,0.133,2.1,2.4
2023-24,avdijde01,Deni Avdija,https://www.basketball-reference.com/players/a/avdijde01.html,23,WAS,SF,75,75,2257,3.2,0.068,-0.9,0.6
2023-24,vassede01,Devin Vassell,https://www.basketball-reference.com/players/v/vassede01.html,23,SAS,SG,68,62,2248,3.6,0.077,0.0,1.1
2023-24,dortlu01,Luguentz Dort,https://www.basketball-reference.com/players/d/dortlu01.html,24,OKC,SF,79,79,2246,4.6,0.097,-1.6,0.2
2023-24,strusma01,Max Strus,https://www.basketball-reference.com/players/s/strusma01.html,27,CLE,SF,70,70,2239,3.9,0.083,-0.6,0.8
2023-24,brookdi01,Dillon Brooks,https://www.basketball-reference.com/players/b/brookdi01.html,28,HOU,SF,72,72,2227,2.7,0.058,-3.6,-0.9
2023-24,halibty01,Tyrese Haliburton,https://www.basketball-reference.com/players/h/halibty01.html,23,IND,PG,69,68,2224,9.0,0.195,6.9,5.0
2023-24,willija06,Jalen Williams,https://www.basketball-reference.com/players/w/willija06.html,22,OKC,PF,71,71,2223,7.3,0.157,2.3,2.4
2023-24,washipj01,P.J. Washington,https://www.basketball-reference.com/players/w/washipj01.html,25,2TM,PF,73,45,2221,1.9,0.04,-2.1,-0.1
2023-24,washipj01,P.J. Washington,https://www.basketball-reference.com/players/w/washipj01.html,25,CHO,PF,44,17,1286,0.8,0.028,-2.8,-0.3
2023-24,washipj01,P.J. Washington,https://www.basketball-reference.com/players/w/washipj01.html,25,DAL,PF,29,28,935,1.1,0.056,-1.2,0.2
2023-24,iveyja01,Jaden Ivey,https://www.basketball-reference.com/players/i/iveyja01.html,21,DET,SG,77,61,2217,0.5,0.01,-3.1,-0.6
2023-24,dosunay01,Ayo Dosunmu,https://www.basketball-reference.com/players/d/dosunay01.html,24,CHI,SG,76,37,2212,4.1,0.089,-0.8,0.7
2023-24,willizi01,Zion Williamson,https://www.basketball-reference.com/players/w/willizi01.html,23,NOP,PF,70,70,2207,7.5,0.164,3.8,3.3
2023-24,conlemi01,Mike Conley,https://www.basketball-reference.com/players/c/conlemi01.html,36,MIN,PG,76,76,2193,8.2,0.18,3.4,3.0
2023-24,sochaje01,Jeremy Sochan,https://www.basketball-reference.com/players/s/sochaje01.html,20,SAS,PF,74,73,2193,1.4,0.03,-3.4,-0.8
2023-24,hieldbu01,Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html,31,2TM,SF,84,42,2160,3.5,0.077,0.4,1.3
2023-24,hieldbu01,Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html,31,IND,SF,52,28,1336,2.0,0.07,0.2,0.7
2023-24,hieldbu01,Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html,31,PHI,SG,32,14,824,1.5,0.088,0.8,0.6
2023-24,mccolcj01,CJ McCollum,https://www.basketball-reference.com/players/m/mccolcj01.html,32,NOP,PG,66,66,2159,5.9,0.132,3.1,2.8
2023-24,dinwisp01,Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html,30,2TM,PG,76,52,2152,3.6,0.081,-1.9,0.1
2023-24,dinwisp01,Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html,30,BRK,PG,48,48,1474,2.9,0.095,-1.3,0.3
2023-24,dinwisp01,Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html,30,LAL,PG,28,4,678,0.7,0.052,-3.2,-0.2
2023-24,jonestr01,Tre Jones,https://www.basketball-reference.com/players/j/jonestr01.html,24,SAS,PG,77,48,2138,4.9,0.111,-0.4,0.9
2023-24,willigr01,Grant Williams,https://www.basketball-reference.com/players/w/willigr01.html,25,2TM,PF,76,43,2130,2.6,0.059,-2.6,-0.3
2023-24,willigr01,Grant Williams,https://www.basketball-reference.com/players/w/willigr01.html,25,DAL,PF,47,33,1242,1.3,0.052,-3.4,-0.4
2023-24,willigr01,Grant Williams,https://www.basketball-reference.com/players/w/willigr01.html,25,CHO,PF,29,10,888,1.3,0.07,-1.5,0.1
2023-24,jacksja02,Jaren Jackson Jr.,https://www.basketball-reference.com/players/j/jacksja02.html,24,MEM,C,66,66,2124,3.0,0.067,0.4,1.3
2023-24,hardati02,Tim Hardaway Jr.,https://www.basketball-reference.com/players/h/hardati02.html,31,DAL,SF,79,12,2120,2.2,0.05,-2.9,-0.5
2023-24,claxtni01,Nic Claxton,https://www.basketball-reference.com/players/c/claxtni01.html,24,BRK,C,71,71,2116,6.7,0.152,1.2,1.7
2023-24,jaqueja01,Jaime Jaquez Jr.,https://www.basketball-reference.com/players/j/jaqueja01.html,22,MIA,SF,75,20,2113,4.0,0.092,-1.9,0.1
2023-24,princta02,Taurean Prince,https://www.basketball-reference.com/players/p/princta02.html,29,LAL,PF,78,49,2108,1.9,0.043,-2.8,-0.4
2023-24,wembavi01,Victor Wembanyama,https://www.basketball-reference.com/players/w/wembavi01.html,20,SAS,C,71,71,2106,3.7,0.085,5.2,3.8
2023-24,mcdanja02,Jaden McDaniels,https://www.basketball-reference.com/players/m/mcdanja02.html,23,MIN,SF,72,71,2105,3.4,0.077,-2.6,-0.3
2023-24,ingrabr01,Brandon Ingram,https://www.basketball-reference.com/players/i/ingrabr01.html,26,NOP,SF,64,64,2103,5.1,0.117,1.2,1.7
2023-24,barnesc01,Scottie Barnes,https://www.basketball-reference.com/players/b/barnesc01.html,22,TOR,SG,60,60,2094,4.3,0.098,3.7,3.0
2023-24,nurkiju01,Jusuf Nurkić,https://www.basketball-reference.com/players/n/nurkiju01.html,29,PHO,C,76,76,2078,5.8,0.133,1.1,1.6
2023-24,turnemy01,Myles Turner,https://www.basketball-reference.com/players/t/turnemy01.html,27,IND,C,77,77,2076,5.8,0.134,0.9,1.5
